,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore
2478,12616,82,2,36,0,$8 K,0,2
2479,12823,71,2,5,0,$3 K,0,2
2480,14513,97,2,18,0,$5 K,0,2
2481,12728,68,2,46,0,$11 K,0,2
2482,14934,69,2,88,0,$27 K,0,2
2483,15641,102,2,119,0,$36 K,0,2
2484,16709,81,2,79,0,$23 K,0,2
2485,13959,76,2,92,0,$9 K,0,2
2486,13908,76,2,126,0,$36 K,0,2
2487,14930,105,2,128,0,$30 K,0,2
2488,14193,64,2,42,0,$10 K,0,2
2489,12502,92,2,147,0,$20 K,0,2
2490,17921,61,2,145,0,$12 K,0,2
2491,18008,67,2,30,0,$10 K,0,2
2492,15410,81,2,122,0,$30 K,0,2
2493,15245,131,2,89,0,$34 K,0,2
2494,12916,135,2,109,0,$28 K,0,2
2495,15939,86,2,77,0,$42 K,0,2
2496,15874,60,2,137,0,$33 K,0,2
2497,17398,111,2,38,0,$10 K,0,2
2498,16788,120,2,155,0,$9 K,0,2
2499,15812,104,2,41,0,$9 K,0,2
2500,15201,75,2,97,0,$39 K,0,2
2501,17042,118,2,89,0,$25 K,0,2
2502,15815,60,2,49,0,$28 K,0,2
2503,12701,76,2,53,0,$24 K,0,2
2504,13989,62,2,41,0,$18 K,0,2
2505,14105,82,2,76,0,$22 K,0,2
2506,13376,96,2,53,0,$13 K,0,2
2507,17631,134,2,29,0,$4 K,0,2
2508,13220,75,2,21,0,$5 K,0,2
2509,15128,57,2,111,0,$38 K,0,2
2510,13037,135,2,48,0,$14 K,0,2
2511,17429,117,2,42,0,$14 K,0,2
2512,15491,92,2,155,0,$49 K,0,2
2513,14959,56,2,61,0,$14 K,0,2
2514,15596,97,2,84,0,$15 K,0,2
2515,15797,110,2,8,0,$4 K,0,2
2516,12843,62,2,108,0,$20 K,0,2
2517,12649,104,2,33,0,$12 K,0,2
2518,17047,82,2,65,0,$13 K,0,2
2519,15237,75,2,92,0,$25 K,0,2
2520,17648,57,2,92,0,$14 K,0,2
2521,16209,85,2,46,0,$14 K,0,2
2522,18248,110,2,49,0,$13 K,0,2
2523,14561,72,2,69,0,$26 K,0,2
2524,16358,60,2,75,0,$28 K,0,2
2525,17522,135,2,67,0,$17 K,0,2
2526,17265,135,2,127,0,$12 K,0,2
2527,17802,79,2,147,0,$19 K,0,2
2528,13517,56,2,143,0,$35 K,0,2
2529,16342,72,2,15,0,$3 K,0,2
2530,17027,75,2,155,0,$11 K,0,2
2531,14852,55,2,143,0,$45 K,0,2
2532,12816,92,2,29,0,$4 K,0,2
2533,12379,78,2,41,0,$10 K,0,2
2534,12422,92,2,39,0,$11 K,0,2
2535,14837,86,2,110,0,$42 K,0,2
2536,16045,116,2,83,0,$23 K,0,2
2537,13373,57,2,158,0,$48 K,0,2
2538,15241,63,2,111,0,$48 K,0,2
2539,17848,78,2,51,0,$10 K,0,2
2540,17935,135,2,29,0,$2 K,0,2
2541,13116,114,2,31,0,$7 K,0,2
2542,17649,131,2,53,0,$12 K,0,2
2543,17040,134,2,15,0,$6 K,0,2
2544,14246,107,2,75,0,$21 K,0,2
2545,15281,55,2,150,0,$30 K,0,2
2546,14305,68,2,110,0,$30 K,0,2
2547,14331,121,2,28,0,$8 K,0,2
2548,18151,131,2,38,0,$11 K,0,2
2549,15746,131,2,29,0,$4 K,0,2
2550,12743,131,2,134,0,$10 K,0,2
2551,17931,131,2,65,0,$6 K,0,2
2552,15120,126,2,22,0,$8 K,0,2
2553,15776,130,2,18,0,$3 K,0,2
2554,12633,55,2,103,0,$25 K,0,2
2555,18178,110,2,99,0,$27 K,0,2
2556,13106,125,2,2,0,$422,0,2
2557,16324,125,2,118,0,$7 K,0,2
2558,13851,92,2,81,0,$29 K,0,2
2559,14344,124,2,71,0,$13 K,0,2
2560,17267,124,2,38,0,$4 K,0,2
2561,13752,121,2,76,0,$20 K,0,2
2562,13016,70,2,47,0,$14 K,0,2
2563,13162,119,2,82,0,$45 K,0,2
2564,14346,117,2,60,0,$17 K,0,2
2565,18235,68,2,104,0,$39 K,0,2
2566,13888,116,2,40,0,$7 K,0,2
2567,13621,113,2,19,0,$9 K,0,2
2568,16272,113,2,25,0,$5 K,0,2
2569,18143,113,2,61,0,$15 K,0,2
2570,14918,112,2,45,0,$16 K,0,2
2571,13140,105,2,46,0,$5 K,0,2
2572,16755,111,2,176,0,$25 K,0,2
2573,13655,111,2,56,0,$14 K,0,2
2574,17070,111,2,64,0,$4 K,0,2
2575,14745,109,2,70,0,$28 K,0,2
2576,14265,106,2,31,0,$8 K,0,2
2577,13593,105,2,129,0,$24 K,0,2
2578,15800,104,2,119,0,$9 K,0,2
2579,16340,104,2,153,0,$13 K,0,2
2580,18200,103,2,32,0,$3 K,0,2
2581,16641,102,2,12,0,$5 K,0,2
2582,15325,100,2,49,0,$7 K,0,2
2583,15312,72,2,48,0,$14 K,0,2
2584,17320,97,2,73,0,$16 K,0,2
2585,16780,97,2,60,0,$8 K,0,2
2586,18027,95,2,21,0,$2 K,0,2
2587,14171,95,2,58,0,$5 K,0,2
2588,16629,70,2,64,0,$11 K,0,2
2589,15364,92,2,29,0,$14 K,0,2
2590,15307,92,2,12,0,$906,0,2
2591,18196,92,2,141,0,$11 K,0,2
2592,16175,91,2,58,0,$16 K,0,2
2593,13210,90,2,22,0,$6 K,0,2
2594,13244,89,2,27,0,$1 K,0,2
2595,12635,86,2,101,0,$33 K,0,2
2596,12965,86,2,109,0,$8 K,0,2
2597,18215,86,2,13,0,$4 K,0,2
2598,13431,64,2,46,0,$16 K,0,2
2599,16141,85,2,30,0,$6 K,0,2
2600,12924,85,2,31,0,$9 K,0,2
2601,16098,84,2,67,0,$16 K,0,2
2602,16229,84,2,47,0,$8 K,0,2
2603,14660,83,2,30,0,$8 K,0,2
2604,15322,61,2,49,0,$13 K,0,2
2605,13518,82,2,38,0,$11 K,0,2
2606,15466,82,2,57,0,$6 K,0,2
2607,16108,81,2,49,0,$17 K,0,2
2608,12434,81,2,54,0,$11 K,0,2
2609,13563,81,2,49,0,$6 K,0,2
2610,16689,72,2,16,0,$5 K,0,2
2611,13325,78,2,12,0,$7 K,0,2
2612,13552,63,2,121,0,$32 K,0,2
2613,16493,69,2,62,0,$27 K,0,2
2614,12520,76,2,155,0,$39 K,0,2
2615,16735,75,2,128,0,$42 K,0,2
2616,12854,75,2,115,0,$13 K,0,2
2617,13055,61,2,78,0,$25 K,0,2
2618,12930,75,2,27,0,$11 K,0,2
2619,12579,70,2,31,0,$8 K,0,2
2620,13320,67,2,110,0,$28 K,0,2
2621,16978,74,2,39,0,$4 K,0,2
2622,13336,74,2,51,0,$16 K,0,2
2623,16485,74,2,42,0,$7 K,0,2
2624,17506,67,2,16,0,$5 K,0,2
2625,15799,72,2,98,0,$22 K,0,2
2626,14908,71,2,9,0,$4 K,0,2
2627,13639,71,2,40,0,$20 K,0,2
2628,14818,70,2,48,0,$7 K,0,2
2629,15674,70,2,135,0,$33 K,0,2
2630,18242,69,2,78,0,$26 K,0,2
2631,14609,69,2,4,0,$2 K,0,2
2632,15036,69,2,127,0,$8 K,0,2
2633,16909,61,2,19,0,$8 K,0,2
2634,13741,68,2,35,0,$7 K,0,2
2635,15175,68,2,23,0,$12 K,0,2
2636,13354,68,2,51,0,$16 K,0,2
2637,12718,68,2,19,0,$5 K,0,2
2638,12703,61,2,22,0,$4 K,0,2
2639,13801,63,2,23,0,$6 K,0,2
2640,13351,63,2,16,0,$4 K,0,2
2641,13317,61,2,135,0,$28 K,0,2
2642,13792,63,2,13,0,$3 K,0,2
2643,15127,62,2,16,0,$7 K,0,2
2644,16040,62,2,65,0,$19 K,0,2
2645,13845,61,2,9,0,$4 K,0,2
2646,16895,61,2,69,0,$3 K,0,2
2647,15315,61,2,38,0,$21 K,0,2
2648,13259,58,2,87,0,$3 K,0,2
2649,16595,58,2,85,0,$8 K,0,2
2650,16518,58,2,42,0,$9 K,0,2
2651,15304,57,2,26,0,$3 K,0,2
2652,16982,57,2,22,0,$6 K,0,2
2653,16776,57,2,76,0,$6 K,0,2
2654,14451,57,2,109,0,$10 K,0,2
2655,15553,57,2,56,0,$13 K,0,2
2656,16136,56,2,37,0,$11 K,0,2
2657,12836,56,2,175,0,$30 K,0,2
2658,13208,55,2,150,0,$25 K,0,2
2659,17190,55,2,20,0,$4 K,0,2
2660,13464,55,2,41,0,$10 K,0,2
2661,16770,54,2,146,0,$12 K,0,2
2662,12446,54,2,58,0,$9 K,0,2
2663,12631,54,2,31,0,$6 K,0,2
2664,15367,54,2,96,0,$31 K,0,2
2665,17614,54,2,100,0,$7 K,0,2
2666,16413,53,2,31,0,$5 K,0,2
2667,14078,98,2,65,0,$9 K,0,2
2668,15810,75,2,112,0,$22 K,0,2
2669,13122,91,2,55,0,$15 K,0,2
2670,13720,113,2,43,0,$11 K,0,2
2671,18064,130,2,7,0,$4 K,0,2
2672,15938,109,2,18,0,$7 K,0,2
2673,14844,60,2,130,0,$45 K,0,2
2674,17774,93,2,157,0,$12 K,0,2
2675,16551,92,2,32,0,$18 K,0,2
2676,12917,125,2,2,0,$1 K,0,2
2677,17048,112,2,48,0,$13 K,0,2
2678,16086,56,2,40,0,$13 K,0,2
2679,15199,56,2,13,0,$5 K,0,2
2680,14236,77,2,15,0,$10 K,0,2
2681,13979,70,2,54,0,$18 K,0,2
2682,15837,61,2,24,0,$7 K,0,2
2683,16477,60,2,146,0,$37 K,0,2
2684,12908,55,2,4,0,$2 K,0,2
2685,15768,112,2,28,0,$6 K,0,2
2686,17615,127,2,14,0,$5 K,0,2
2687,16266,70,2,61,0,$12 K,0,2
2688,14463,95,2,6,0,$3 K,0,2
2689,17731,76,2,83,0,$17 K,0,2
2690,17312,135,2,14,0,$3 K,0,2
2691,17693,133,2,18,0,$5 K,0,2
2692,12593,105,2,21,0,$6 K,0,2
2693,16952,106,2,16,0,$3 K,0,2
2694,17347,83,2,1,0,$500,0,2
2695,15762,62,2,37,0,$8 K,0,2
2696,17667,63,2,117,0,$35 K,0,2
2697,13283,56,2,7,0,$3 K,0,2
2698,17913,55,2,59,0,$6 K,0,2
2699,16455,60,2,99,0,$26 K,0,2
2700,14692,134,2,69,0,$8 K,0,2
2701,18265,69,2,46,0,$9 K,0,2
2702,13930,54,2,17,0,$10 K,0,2
2703,14141,56,2,36,0,$9 K,0,2
2704,16816,100,2,28,0,$9 K,0,2
2705,15841,61,2,50,0,$25 K,0,2
2706,18232,78,2,40,0,$8 K,0,2
2707,16236,75,2,20,0,$6 K,0,2
2708,16441,64,2,24,0,$5 K,0,2
2709,13035,54,2,30,0,$14 K,0,2
2710,17986,53,2,1,0,$420,0,2
2711,14407,104,2,76,0,$32 K,0,2
2712,14210,88,2,103,0,$20 K,0,2
2713,12399,116,2,59,0,$30 K,0,2
2714,12693,117,2,41,0,$7 K,0,2
2715,15164,65,2,103,0,$10 K,0,2
2716,18073,111,2,76,0,$27 K,0,2
2717,15840,55,2,28,0,$17 K,0,2
2718,15980,85,2,43,0,$25 K,0,2
2719,13321,69,2,11,0,$7 K,0,2
2720,17786,82,2,72,0,$5 K,0,2
2721,13364,63,2,20,0,$2 K,0,2
2722,14128,57,2,46,0,$17 K,0,2
2723,16753,55,2,34,0,$5 K,0,2
2724,17869,104,2,40,0,$4 K,0,2
2725,15831,55,2,69,0,$16 K,0,2
2726,17591,70,2,167,0,$30 K,0,2
2727,16681,69,2,44,0,$27 K,0,2
2728,17061,70,2,101,0,$33 K,0,2
2729,16182,69,2,28,0,$20 K,0,2
2730,13466,97,2,18,0,$7 K,0,2
2731,13627,56,2,94,0,$26 K,0,2
2732,15118,131,2,1,0,$848,0,2
2733,16774,64,2,49,0,$7 K,0,2
2734,13774,78,2,22,0,$5 K,0,2
2735,13356,77,2,42,0,$9 K,0,2
2736,13486,75,2,69,0,$22 K,0,2
2737,15366,72,2,44,0,$17 K,0,2
2738,14333,61,2,19,0,$2 K,0,2
2739,17181,54,2,23,0,$3 K,0,2
2740,16321,69,2,16,0,$4 K,0,2
2741,17180,53,2,131,0,$17 K,0,2
2742,12853,104,2,84,0,$17 K,0,2
2743,15624,113,2,34,0,$12 K,0,2
2744,14854,75,2,131,0,$40 K,0,2
2745,15095,100,2,49,0,$18 K,0,2
2746,16172,92,2,69,0,$22 K,0,2
2747,13249,89,2,23,0,$4 K,0,2
2748,12876,54,2,85,0,$34 K,0,2
2749,15133,124,2,29,0,$12 K,0,2
2750,13169,60,2,13,0,$8 K,0,2
2751,12457,55,2,68,0,$20 K,0,2
2752,17058,78,2,62,0,$18 K,0,2
2753,13134,69,2,105,0,$32 K,0,2
2754,15400,89,2,13,0,$5 K,0,2
2755,16027,88,2,17,0,$5 K,0,2
2756,16147,130,2,22,0,$7 K,0,2
2757,17553,126,2,2,0,$2 K,0,2
2758,17788,70,2,5,0,$2 K,0,2
2759,15472,110,2,76,0,$7 K,0,2
2760,16080,78,2,11,0,$3 K,0,2
2761,13489,102,2,14,0,$8 K,0,2
2762,12458,68,2,38,0,$16 K,0,2
2763,16316,61,2,156,0,$39 K,0,2
2764,13141,81,2,136,0,$40 K,0,2
2765,13591,61,2,58,0,$12 K,0,2
2766,16572,124,2,58,0,$18 K,0,2
2767,16302,104,2,12,0,$6 K,0,2
2768,15099,81,2,23,0,$6 K,0,2
2769,16906,78,2,93,0,$6 K,0,2
2770,15306,61,2,58,0,$17 K,0,2
2771,13213,53,2,92,0,$28 K,0,2
2772,16806,100,2,103,0,$10 K,0,2
2773,13082,123,2,75,0,$28 K,0,2
2774,14916,67,2,79,0,$31 K,0,2
2775,16305,135,2,22,0,$7 K,0,2
2776,12418,109,2,34,0,$9 K,0,2
2777,14565,92,2,129,0,$39 K,0,2
2778,15523,81,2,10,0,$3 K,0,2
2779,16480,72,2,53,0,$10 K,0,2
2780,16693,65,2,60,0,$6 K,0,2
2781,14027,57,2,6,0,$2 K,0,2
2782,15062,68,2,57,0,$17 K,0,2
2783,14013,107,2,34,0,$10 K,0,2
2784,17783,69,2,67,0,$13 K,0,2
2785,13763,60,2,17,0,$13 K,0,2
2786,18268,131,2,2,0,$62,0,2
2787,13075,126,2,22,0,$12 K,0,2
2788,15205,82,2,38,0,$9 K,0,2
2789,14053,121,2,4,0,$2 K,0,2
2790,16184,61,2,46,0,$17 K,0,2
2791,14460,107,2,17,0,$10 K,0,2
2792,15488,89,2,2,0,$654,0,2
2793,15930,64,2,21,0,$4 K,0,2
2794,16685,58,2,62,0,$14 K,0,2
2795,15211,57,2,52,0,$6 K,0,2
2796,12772,56,2,55,0,$13 K,0,2
2797,12824,56,2,25,0,$6 K,0,2
2798,13359,56,2,24,0,$3 K,0,2
2799,13049,61,2,14,0,$5 K,0,2
2800,13802,135,2,66,0,$27 K,0,2
2801,16584,77,2,31,0,$11 K,0,2
2802,17252,113,2,87,0,$5 K,0,2
2803,12643,125,2,24,0,$13 K,0,2
2804,16059,62,2,180,0,$17 K,0,2
2805,13730,132,2,43,0,$11 K,0,2
2806,13799,113,2,39,0,$11 K,0,2
2807,15071,90,2,26,0,$6 K,0,2
2808,13441,88,2,13,0,$5 K,0,2
2809,14792,60,2,4,0,$114,0,2
2810,13276,60,2,30,0,$4 K,0,2
2811,17892,53,2,28,0,$3 K,0,2
2812,12942,128,2,75,0,$6 K,0,2
2813,14201,57,2,39,0,$12 K,0,2
2814,15625,97,2,68,0,$27 K,0,2
2815,14133,126,2,30,0,$8 K,0,2
2816,14651,64,2,102,0,$9 K,0,2
2817,13814,53,2,58,0,$28 K,0,2
2818,12758,113,2,97,0,$50 K,0,2
2819,14127,119,2,44,0,$10 K,0,2
2820,16203,55,2,36,0,$8 K,0,2
2821,14857,56,2,61,0,$16 K,0,2
2822,14855,116,2,20,0,$6 K,0,2
2823,17588,97,2,23,0,$8 K,0,2
2824,17722,93,2,120,0,$34 K,0,2
2825,16160,61,2,22,0,$12 K,0,2
2826,15706,56,2,59,0,$9 K,0,2
2827,12512,63,2,34,0,$3 K,0,2
2828,16106,62,2,6,0,$3 K,0,2
2829,17873,77,2,46,0,$30 K,0,2
2830,13946,76,2,11,0,$5 K,0,2
2831,18136,60,2,39,0,$9 K,0,2
2832,13158,91,2,79,0,$22 K,0,2
2833,17353,126,2,8,0,$6 K,0,2
2834,18093,90,2,38,0,$27 K,0,2
2835,12722,82,2,57,0,$15 K,0,2
2836,13744,92,2,72,0,$32 K,0,2
2837,12612,54,2,21,0,$7 K,0,2
2838,14409,68,2,55,0,$21 K,0,2
2839,16927,112,2,6,0,$2 K,0,2
2840,13344,64,2,119,0,$24 K,0,2
2841,16696,132,2,10,0,$4 K,0,2
2842,15181,63,2,18,0,$13 K,0,2
2843,13933,106,2,23,0,$5 K,0,2
2844,17642,116,2,40,0,$16 K,0,2
2845,12513,81,2,36,0,$17 K,0,2
2846,17370,69,2,33,0,$13 K,0,2
2847,13901,69,2,149,0,$42 K,0,2
2848,15255,63,2,47,0,$13 K,0,2
2849,17025,57,2,9,0,$6 K,0,2
2850,15996,85,2,131,0,$12 K,0,2
2851,13027,110,2,26,0,$21 K,0,2
2852,13217,119,2,7,0,$3 K,0,2
2853,15730,62,2,73,0,$18 K,0,2
2854,16036,84,2,55,0,$15 K,0,2
2855,17594,82,2,50,0,$13 K,0,2
2856,14819,61,2,13,0,$3 K,0,2
2857,12939,61,2,47,0,$31 K,0,2
2858,17064,55,2,62,0,$9 K,0,2
2859,14024,118,2,16,0,$5 K,0,2
2860,13470,96,2,10,0,$3 K,0,2
2861,15433,76,2,53,0,$18 K,0,2
2862,16374,63,2,111,0,$6 K,0,2
2863,12519,60,2,18,0,$4 K,0,2
2864,15192,116,2,51,0,$18 K,0,2
2865,13473,57,2,22,0,$6 K,0,2
2866,13301,100,2,81,0,$9 K,0,2
2867,13405,71,2,27,0,$3 K,0,2
2868,17045,110,2,22,0,$3 K,0,2
2869,14775,55,2,60,0,$23 K,0,2
2870,16902,113,2,44,0,$15 K,0,2
2871,13003,102,2,6,0,$2 K,0,2
2872,17560,91,2,27,0,$12 K,0,2
2873,14223,89,2,61,0,$16 K,0,2
2874,15035,86,2,27,0,$3 K,0,2
2875,13390,71,2,13,0,$4 K,0,2
2876,14501,61,2,12,0,$10 K,0,2
2877,18088,58,2,39,0,$2 K,0,2
2878,13611,86,2,76,0,$16 K,0,2
2879,15339,63,2,88,0,$9 K,0,2
2880,13631,96,2,12,0,$5 K,0,2
2881,13507,95,2,128,0,$28 K,0,2
2882,13778,100,2,9,0,$1 K,0,2
2883,15606,54,2,91,0,$21 K,0,2
2884,13425,105,2,78,0,$24 K,0,2
2885,15438,128,2,25,0,$1 K,0,2
2886,17994,118,2,84,0,$11 K,0,2
2887,12715,103,2,21,0,$5 K,0,2
2888,13635,64,2,62,0,$17 K,0,2
2889,18277,55,2,9,0,$2 K,0,2
2890,16233,68,2,25,0,$4 K,0,2
2891,16178,135,2,8,0,$2 K,0,2
2892,17053,125,2,14,0,$3 K,0,2
2893,14208,91,2,10,0,$2 K,0,2
2894,15504,78,2,13,0,$684,0,2
2895,17079,75,2,2,0,$457,0,2
2896,14356,57,2,38,0,$8 K,0,2
2897,14101,70,2,35,0,$21 K,0,2
2898,14045,106,2,6,0,$4 K,0,2
2899,14314,103,2,8,0,$4 K,0,2
2900,15569,100,2,31,0,$8 K,0,2
2901,18255,86,2,6,0,$2 K,0,2
2902,16268,68,2,45,0,$12 K,0,2
2903,13947,62,2,5,0,$1 K,0,2
2904,16385,57,2,59,0,$7 K,0,2
2905,16948,135,2,19,0,$12 K,0,2
2906,13848,89,2,5,0,$5 K,0,2
2907,17819,68,2,49,0,$26 K,0,2
2908,14364,105,2,69,0,$28 K,0,2
2909,12929,119,2,9,0,$2 K,0,2
2910,16808,96,2,23,0,$4 K,0,2
2911,14436,95,2,9,0,$3 K,0,2
2912,14164,67,2,29,0,$12 K,0,2
2913,14887,76,2,6,0,$3 K,0,2
2914,17311,75,2,55,0,$20 K,0,2
2915,14396,62,2,73,0,$5 K,0,2
2916,17723,124,2,10,0,$7 K,0,2
2917,13420,131,2,10,0,$2 K,0,2
2918,12814,98,2,2,0,$1 K,0,2
2919,17298,98,2,30,0,$7 K,0,2
2920,14067,60,2,52,0,$7 K,0,2
2921,16451,84,2,14,0,$3 K,0,2
2922,17950,69,2,72,0,$9 K,0,2
2923,16354,60,2,39,0,$5 K,0,2
2924,16419,109,2,52,0,$10 K,0,2
2925,14152,72,2,50,0,$17 K,0,2
2926,17489,55,2,29,0,$10 K,0,2
2927,17887,126,2,10,0,$723,0,2
2928,17248,117,2,69,0,$5 K,0,2
2929,15829,96,2,51,0,$20 K,0,2
2930,15744,74,2,3,0,$1 K,0,2
2931,12842,67,2,34,0,$14 K,0,2
2932,16503,103,2,86,0,$16 K,0,2
2933,12423,95,2,109,0,$31 K,0,2
2934,13414,130,2,24,0,$13 K,0,2
2935,12530,56,2,68,0,$23 K,0,2
2936,12871,81,2,11,0,$3 K,0,2
2937,17926,130,2,21,0,$5 K,0,2
2938,17189,103,2,61,0,$5 K,0,2
2939,12822,67,2,47,0,$12 K,0,2
2940,16758,62,2,22,0,$5 K,0,2
2941,13397,69,2,39,0,$11 K,0,2
2942,13225,57,2,27,0,$16 K,0,2
2943,16174,123,2,23,0,$8 K,0,2
2944,14002,131,2,47,0,$17 K,0,2
2945,16383,71,2,102,0,$11 K,0,2
2946,17376,67,2,24,0,$2 K,0,2
2947,15276,63,2,52,0,$2 K,0,2
2948,16456,96,2,111,0,$27 K,0,2
2949,17268,104,2,6,0,$4 K,0,2
2950,13492,133,2,50,0,$11 K,0,2
2951,12604,76,2,16,0,$4 K,0,2
2952,18169,57,2,9,0,$1 K,0,2
2953,12393,69,2,64,0,$22 K,0,2
2954,16777,77,2,50,0,$2 K,0,2
2955,12453,131,2,43,0,$12 K,0,2
2956,13000,103,2,31,0,$7 K,0,2
2957,13045,96,2,18,0,$5 K,0,2
2958,17695,128,2,35,0,$16 K,0,2
2959,13355,119,2,32,0,$7 K,0,2
2960,12968,109,2,5,0,$2 K,0,2
2961,17229,93,2,47,0,$4 K,0,2
2962,16872,74,2,7,0,$3 K,0,2
2963,16921,58,2,60,0,$4 K,0,2
2964,16793,54,2,16,0,$3 K,0,2
2965,17146,102,2,35,0,$5 K,0,2
2966,13038,77,2,28,0,$10 K,0,2
2967,15342,113,2,26,0,$7 K,0,2
2968,12624,103,2,38,0,$11 K,0,2
2969,16594,72,2,53,0,$2 K,0,2
2970,12372,68,2,52,0,$19 K,0,2
2971,18053,63,2,21,0,$8 K,0,2
2972,14801,58,2,59,0,$5 K,0,2
2973,13092,67,2,26,0,$5 K,0,2
2974,14029,60,2,15,0,$4 K,0,2
2975,16761,93,2,13,0,$6 K,0,2
2976,17309,92,2,12,0,$936,0,2
2977,15475,74,2,29,0,$7 K,0,2
2978,15958,71,2,7,0,$1 K,0,2
2979,16143,105,2,95,0,$19 K,0,2
2980,13972,67,2,15,0,$5 K,0,2
2981,12987,70,2,30,0,$8 K,0,2
2982,16317,116,2,69,0,$20 K,0,2
2983,12534,127,2,63,0,$17 K,0,2
2984,15549,74,2,116,0,$20 K,0,2
2985,12923,61,2,29,0,$1 K,0,2
2986,17905,68,2,34,0,$7 K,0,2
2987,13520,55,2,95,0,$33 K,0,2
2988,12507,131,2,23,0,$9 K,0,2
2989,13722,117,2,86,0,$32 K,0,2
2990,18189,74,2,69,0,$14 K,0,2
2991,16384,86,2,33,0,$7 K,0,2
2992,15855,133,2,80,0,$12 K,0,2
2993,16859,103,2,72,0,$23 K,0,2
2994,13662,82,2,58,0,$16 K,0,2
2995,13743,85,2,35,0,$19 K,0,2
2996,16224,54,2,96,0,$33 K,0,2
2997,13771,61,2,120,0,$48 K,0,2
2998,13562,78,2,82,0,$20 K,0,2
2999,13548,93,2,124,0,$11 K,0,2
3000,16309,88,2,44,0,$12 K,0,2
3001,14323,111,2,41,0,$9 K,0,2
3002,15985,120,2,38,0,$23 K,0,2
3003,17460,75,2,37,0,$6 K,0,2
3004,14038,75,2,93,0,$28 K,0,2
3005,15260,97,2,78,0,$30 K,0,2
3006,12710,93,2,79,0,$25 K,0,2
3007,16624,77,2,48,0,$12 K,0,2
3008,13248,121,2,26,0,$7 K,0,2
3009,12609,75,2,60,0,$18 K,0,2
3010,14880,74,2,47,0,$10 K,0,2
3011,14276,85,2,75,0,$25 K,0,2
3012,17242,105,2,40,0,$18 K,0,2
3013,14177,81,2,43,0,$7 K,0,2
3014,12461,91,2,35,0,$7 K,0,2
3015,14163,84,2,52,0,$13 K,0,2
3016,13224,57,2,109,0,$34 K,0,2
3017,17405,61,2,80,0,$13 K,0,2
3018,13827,54,2,93,0,$4 K,0,2
3019,14403,127,2,26,0,$6 K,0,2
3020,15639,131,2,25,0,$8 K,0,2
3021,15149,130,2,23,0,$3 K,0,2
3022,13850,85,2,94,0,$27 K,0,2
3023,17656,70,2,82,0,$35 K,0,2
3024,17514,125,2,40,0,$4 K,0,2
3025,13402,124,2,39,0,$15 K,0,2
3026,13218,124,2,5,0,$2 K,0,2
3027,18237,62,2,53,0,$11 K,0,2
3028,15480,113,2,45,0,$10 K,0,2
3029,16582,110,2,6,0,$3 K,0,2
3030,14772,109,2,9,0,$2 K,0,2
3031,16536,104,2,56,0,$8 K,0,2
3032,18018,105,2,29,0,$1 K,0,2
3033,13411,104,2,18,0,$2 K,0,2
3034,15263,103,2,12,0,$2 K,0,2
3035,12492,60,2,20,0,$6 K,0,2
3036,16842,61,2,64,0,$21 K,0,2
3037,14965,93,2,83,0,$10 K,0,2
3038,16031,89,2,100,0,$11 K,0,2
3039,16603,71,2,34,0,$12 K,0,2
3040,13372,86,2,23,0,$4 K,0,2
3041,13375,78,2,38,0,$11 K,0,2
3042,17433,85,2,54,0,$5 K,0,2
3043,17037,75,2,77,0,$21 K,0,2
3044,12566,69,2,20,0,$7 K,0,2
3045,17333,82,2,28,0,$10 K,0,2
3046,15975,81,2,24,0,$6 K,0,2
3047,15947,79,2,29,0,$15 K,0,2
3048,12497,78,2,14,0,$8 K,0,2
3049,12752,78,2,53,0,$37 K,0,2
3050,15026,77,2,61,0,$7 K,0,2
3051,12390,76,2,32,0,$11 K,0,2
3052,16627,76,2,20,0,$5 K,0,2
3053,14951,76,2,20,0,$8 K,0,2
3054,12425,75,2,36,0,$12 K,0,2
3055,15154,71,2,92,0,$3 K,0,2
3056,13866,71,2,7,0,$1 K,0,2
3057,18192,68,2,45,0,$10 K,0,2
3058,13886,68,2,16,0,$4 K,0,2
3059,13503,68,2,17,0,$6 K,0,2
3060,16574,68,2,28,0,$9 K,0,2
3061,17724,54,2,45,0,$10 K,0,2
3062,15593,67,2,5,0,$1 K,0,2
3063,15579,65,2,51,0,$3 K,0,2
3064,12886,64,2,86,0,$22 K,0,2
3065,16183,64,2,15,0,$3 K,0,2
3066,15228,63,2,126,0,$47 K,0,2
3067,12789,62,2,4,0,$90,0,2
3068,13504,61,2,22,0,$4 K,0,2
3069,14518,61,2,16,0,$3 K,0,2
3070,14557,61,2,32,0,$10 K,0,2
3071,12420,60,2,29,0,$8 K,0,2
3072,13419,60,2,16,0,$6 K,0,2
3073,16248,58,2,7,0,$2 K,0,2
3074,16380,58,2,32,0,$19 K,0,2
3075,13980,57,2,11,0,$4 K,0,2
3076,14421,54,2,27,0,$10 K,0,2
3077,16950,53,2,42,0,$17 K,0,2
3078,14089,53,2,14,0,$3 K,0,2
3079,13865,55,2,30,0,$5 K,0,2
3080,16092,95,2,53,0,$18 K,0,2
3081,15074,102,2,42,0,$13 K,0,2
3082,16667,65,2,53,0,$7 K,0,2
3083,17222,62,2,28,0,$3 K,0,2
3084,15766,61,2,11,0,$5 K,0,2
